6608    164054795    50681210    125672395    50681206
6672    167122804    51618885    127991885    51618881
6736    170469228    52662775    130585543    52662771
6800    173596325    53618531    132949693    53618527
6864    177006609    54682325    135592839    54682321
6928    180192788    55656153    138001643    55656149
6992    183667069    56739907    140694414    56739903
7056    186912438    57731799    143147981    57731799
7120    190450501    58835475    145890162    58835475
