6608    59143254    9483761    16148692    9483761
6672    60390409    9661710    16558637    9661710
6736    61580309    9841789    16903273    9841789
6800    62693345    10023640    17163067    10023640
6864    63925668    10206793    17533952    10206793
6928    65060032    10392128    17798866    10392128
6992    66203920    10578893    18065212    10578893
7056    67358039    10767474    18333773    10767474
7120    68855347    11070082    18944107    11070082
