6608    89213443    21472880    48229424    21472877
6672    90860439    21864997    49077713    21864994
6736    92456857    22262659    49867161    22262656
6800    94188429    22661143    50784825    22661140
6864    96255817    23167826    52034963    23167823
6928    97966329    23575055    52915977    23575052
6992    99623708    23987913    53735573    23987910
7056    101420864    24401473    54688038    24401470
7120    103565723    24927148    55985028    24927148
