2240	0.026421
2304	0.042054
2368	0.031490
2432	0.035252
2496	0.035627
2560	0.089399
2624	0.040580
2688	0.046232
2752	0.043854
2816	0.077112
2880	0.050371
2944	0.056633
3008	0.054793
3072	0.134024
2048	0.050857
2112	0.026224
2176	0.028231
2240	0.027664
2304	0.043426
2368	0.032250
2432	0.036300
2496	0.035217
2560	0.090482
2624	0.042256
2688	0.045510
2752	0.045381
2816	0.075595
2880	0.049427
2944	0.056861
3008	0.054208
3072	0.138207
2048	0.051249
2112	0.026987
2176	0.028011
2240	0.026863
2304	0.041204
2368	0.031355
2432	0.035454
2496	0.036240
2560	0.089088
2624	0.042165
2688	0.044960
2752	0.045084
2816	0.075944
2880	0.050025
2944	0.056009
3008	0.054845
3072	0.136041
2048	0.054122
2112	0.026624
2176	0.027520
2240	0.026939
2304	0.039570
2368	0.031572
2432	0.035139
2496	0.036068
2560	0.089850
2624	0.041008
2688	0.047249
2752	0.043892
2816	0.075726
2880	0.050061
2944	0.056565
3008	0.055325
3072	0.135249
2048	0.051413
2112	0.026500
2176	0.027887
2240	0.027338
2304	0.041150
2368	0.031953
2432	0.034889
2496	0.035192
2560	0.088180
2624	0.041287
2688	0.045939
2752	0.045070
2816	0.079695
2880	0.049711
2944	0.057914
3008	0.061801
3072	0.136919
2048	0.053037
2112	0.026361
2176	0.029016
2240	0.027664
2304	0.039158
2368	0.031612
2432	0.035408
2496	0.034702
2560	0.086581
2624	0.042583
2688	0.046911
2752	0.044631
2816	0.077200
2880	0.051217
2944	0.057586
3008	0.054918
3072	0.135333
2048	0.053338
2112	0.026516
2176	0.028278
2240	0.027590
2304	0.035466
2368	0.031814
2432	0.035563
2496	0.035290
2560	0.087367
2624	0.040726
2688	0.046797
2752	0.044609
2816	0.075076
2880	0.050805
2944	0.060526
3008	0.055162
3072	0.137843
2048	0.050638
2112	0.026857
2176	0.027856
2240	0.026857
2304	0.039419
2368	0.031841
2432	0.036454
2496	0.036063
2560	0.088187
2624	0.041257
2688	0.046330
2752	0.044515
2816	0.078053
2880	0.050580
2944	0.056221
3008	0.054734
3072	0.136549
2048	0.050937
2112	0.026615
2176	0.027383
2240	0.027531
2304	0.038277
2368	0.031581
2432	0.035527
2496	0.035307
2560	0.088841
2624	0.041890
2688	0.045608
2752	0.044007
2816	0.078683
2880	0.049408
2944	0.056649
3008	0.053691
3072	0.135140
2048	0.053668
2112	0.026899
2176	0.027711
2240	0.026780
2304	0.040567
2368	0.032131
2432	0.036962
2496	0.035800
2560	0.089311
2624	0.041413
2688	0.045737
2752	0.044620
2816	0.077098
2880	0.049765
2944	0.057133
3008	0.055554
3072	0.139294
2048	0.053205
2112	0.027159
2176	0.027654
2240	0.027601
2304	0.037049
2368	0.032176
2432	0.035876
2496	0.035736
2560	0.088114
2624	0.040403
2688	0.045025
2752	0.045098
2816	0.076816
2880	0.050219
2944	0.057575
3008	0.055375
3072	0.135615
2048	0.051310
2112	0.026855
2176	0.028286
2240	0.026754
2304	0.040091
2368	0.031523
2432	0.035698
2496	0.036131
2560	0.089648
2624	0.040373
2688	0.045314
2752	0.044832
2816	0.075777
2880	0.049494
2944	0.055955
3008	0.056012
3072	0.135723
2048	0.052827
2112	0.027081
2176	0.027547
2240	0.027371
2304	0.041772
2368	0.031562
2432	0.036883
2496	0.035817
2560	0.089490
2624	0.041277
2688	0.045676
2752	0.044712
2816	0.077607
2880	0.051727
2944	0.057825
3008	0.056827
3072	0.137016
2048	0.051489
2112	0.027115
2176	0.028248
2240	0.027635
2304	0.042456
2368	0.031726
2432	0.035785
2496	0.035564
2560	0.089129
2624	0.041248
2688	0.046872
2752	0.046397
2816	0.080110
2880	0.049586
2944	0.057347
3008	0.059417
3072	0.138966
2048	0.051720
2112	0.027358
2176	0.028820
2240	0.027491
2304	0.040230
2368	0.032437
2432	0.036240
2496	0.036159
2560	0.090528
2624	0.042084
2688	0.046166
2752	0.043928
2816	0.074918
2880	0.052620
2944	0.056973
3008	0.055616
3072	0.135396
2048	0.052177
2112	0.027008
2176	0.028196
2240	0.027333
2304	0.038997
2368	0.032427
2432	0.036375
2496	0.035418
2560	0.090289
2624	0.042855
2688	0.045334
2752	0.046560
2816	0.076054
2880	0.050685
2944	0.063976
3008	0.056805
3072	0.137960
2048	0.054306
2112	0.026724
2176	0.027601
2240	0.027425
2304	0.039152
2368	0.031904
2432	0.035388
2496	0.035667
2560	0.088387
2624	0.038268
2688	0.045195
2752	0.044438
2816	0.081623
2880	0.052546
2944	0.056002
3008	0.057668
3072	0.137938
2048	0.051878
2112	0.026250
2176	0.028619
2240	0.027402
2304	0.042526
2368	0.032708
2432	0.035950
2496	0.035951
2560	0.088810
2624	0.040776
2688	0.044999
2752	0.044643
2816	0.071262
2880	0.051401
2944	0.056586
3008	0.053845
3072	0.136386
