2048	.05223716666666666666	.01276990000000000000
2112	.02658413333333333333	.01167346666666666666
2176	.02881360000000000000	.01235590000000000000
2240	.02709433333333333333	.01312293333333333333
2304	.03949860000000000000	.01382496666666666666
2368	.03178986666666666666	.01462393333333333333
2432	.03561026666666666666	.01540060000000000000
2496	.03559753333333333333	.01621546666666666666
2560	.08867086666666666666	.01706063333333333333
2624	.04091760000000000000	.01867563333333333333
2688	.04569813333333333333	.01880906666666666666
2752	.04637010000000000000	.01970690000000000000
2816	.07669463333333333333	.02061743333333333333
2880	.05034513333333333333	.02154353333333333333
2944	.05714716666666666666	.02261700000000000000
3008	.05607113333333333333	.02355693333333333333
3072	.13634650000000000000	.02459016666666666666
